Project Name,Project ID,Project Type,Extension Type,Extension Version,Hub ID,Root Folder ID,Self Link,Web View Link
TR1040_N00000680,b.10dc1f00-f7c8-4714-aa08-0af7a06065c3,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.XscS3xSPSfiXpAUMHredYg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.10dc1f00-f7c8-4714-aa08-0af7a06065c3,https://acc.autodesk.eu/docs/files/projects/10dc1f00-f7c8-4714-aa08-0af7a06065c3
TR1351_N00000681,b.f95baf3d-9fa3-4e1b-9d1b-dbf0bb2c538a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.S-ClVHD2TIyNzBEY4xPYUA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f95baf3d-9fa3-4e1b-9d1b-dbf0bb2c538a,https://acc.autodesk.eu/docs/files/projects/f95baf3d-9fa3-4e1b-9d1b-dbf0bb2c538a
TR1350_N00000670,b.7b9e0de9-4a7e-435b-ac8b-396cc0d56f2b,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.-GPkNP3IRcKSJxQ6QQjajQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.7b9e0de9-4a7e-435b-ac8b-396cc0d56f2b,https://acc.autodesk.eu/docs/files/projects/7b9e0de9-4a7e-435b-ac8b-396cc0d56f2b
Überholt,b.f4d3004d-0d1a-4cf6-9772-d8cb319a7c8b,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.O0892iRESmeaWu0iE8T9sA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f4d3004d-0d1a-4cf6-9772-d8cb319a7c8b,https://acc.autodesk.eu/docs/files/projects/f4d3004d-0d1a-4cf6-9772-d8cb319a7c8b
S028_N00001448,b.d820fb37-6338-4da0-af09-211c620b53ea,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.pHPp6U7_Sl6QBnv7cv3ouw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.d820fb37-6338-4da0-af09-211c620b53ea,https://acc.autodesk.eu/docs/files/projects/d820fb37-6338-4da0-af09-211c620b53ea
Demo_Entwicklung Ablagestruktur & Namenskonvention,b.83ed101a-c147-4cc6-9716-d879769d50e7,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.qN9gIt-hSf6vcd2RQE_GJA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.83ed101a-c147-4cc6-9716-d879769d50e7,https://acc.autodesk.eu/docs/files/projects/83ed101a-c147-4cc6-9716-d879769d50e7
TR1040_N00001666,b.71c44452-436c-40da-b1a6-03a5892cee2c,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.gNGHgRj7RZiOUIrI3YRbRg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.71c44452-436c-40da-b1a6-03a5892cee2c,https://acc.autodesk.eu/docs/files/projects/71c44452-436c-40da-b1a6-03a5892cee2c
Component Library Project 82bfbb26-b70f-45e4-90f1-6728a78467e6,b.cf83e4b1-1416-4b93-9efa-9ae9a6810a53,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.SytW1a_lRDiistqS8jD3-A,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.cf83e4b1-1416-4b93-9efa-9ae9a6810a53,https://acc.autodesk.eu/docs/files/projects/cf83e4b1-1416-4b93-9efa-9ae9a6810a53
Demo_Leitungen,b.06740661-9e8d-4a46-b539-ddfe46f72afc,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.NkCr2yNsRleaNVUugHw-Og,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.06740661-9e8d-4a46-b539-ddfe46f72afc,https://acc.autodesk.eu/docs/files/projects/06740661-9e8d-4a46-b539-ddfe46f72afc
Demo_Anlagedokumentation_CH-TR1580_Chamoson-Mühleberg,b.93cb80fd-5acb-42a1-be2b-9d480529b18a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.4nPo6gSfTM-65SrpErwntQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.93cb80fd-5acb-42a1-be2b-9d480529b18a,https://acc.autodesk.eu/docs/files/projects/93cb80fd-5acb-42a1-be2b-9d480529b18a
S190_N00000728,b.ec613318-2892-4a98-9359-b1fa8f193df1,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.gZcseDmxSnGtsyxECbwnYg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.ec613318-2892-4a98-9359-b1fa8f193df1,https://acc.autodesk.eu/docs/files/projects/ec613318-2892-4a98-9359-b1fa8f193df1
S108_N00000757,b.c9ba814f-e8b6-4756-90a1-c24c4567bd88,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.BTzO6qYlTj6savMLHWO-Ng,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.c9ba814f-e8b6-4756-90a1-c24c4567bd88,https://acc.autodesk.eu/docs/files/projects/c9ba814f-e8b6-4756-90a1-c24c4567bd88
TR1470_N00001427,b.11602ba4-523b-4f73-8ef8-674ff5220f3a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.XDIAm8cJS52wd7n_hQ0tRA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.11602ba4-523b-4f73-8ef8-674ff5220f3a,https://acc.autodesk.eu/docs/files/projects/11602ba4-523b-4f73-8ef8-674ff5220f3a
TR1510_NORD_N00001662,b.ac9c9290-a57a-4adf-9bca-487094feb8d8,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.eSg8UEC7Rgefwa8IIVi_WA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.ac9c9290-a57a-4adf-9bca-487094feb8d8,https://acc.autodesk.eu/docs/files/projects/ac9c9290-a57a-4adf-9bca-487094feb8d8
TR1510_SUED_N00001662,b.800b6b16-6000-442e-ba00-371c01da8686,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.emYpu3uZSNiiJe3D--iT4g,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.800b6b16-6000-442e-ba00-371c01da8686,https://acc.autodesk.eu/docs/files/projects/800b6b16-6000-442e-ba00-371c01da8686
XXXX_Tessin_Koordination,b.ad1072cd-3600-48b1-91b4-9b5d846834fc,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.HZwutdc6SA22XZPsWkPlgw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.ad1072cd-3600-48b1-91b4-9b5d846834fc,https://acc.autodesk.eu/docs/files/projects/ad1072cd-3600-48b1-91b4-9b5d846834fc
Demo_CH-S086,b.bcec6438-7194-40ca-9eac-bf1806f2efa8,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.xt8EipmXSmOOBtOUFvbu-Q,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.bcec6438-7194-40ca-9eac-bf1806f2efa8,https://acc.autodesk.eu/docs/files/projects/bcec6438-7194-40ca-9eac-bf1806f2efa8
Demo_CH-S065,b.d697abce-c4e9-440c-be66-8980ed6b4e10,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.0qBfK-jWR8O2JUaG1BgWHQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.d697abce-c4e9-440c-be66-8980ed6b4e10,https://acc.autodesk.eu/docs/files/projects/d697abce-c4e9-440c-be66-8980ed6b4e10
Demo_Anlagedokumentation_CH-S020_Breite,b.7f6196b2-fba2-44ae-92b1-ed44518189e2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.HrmgncCUQn2bOKURbllfyw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.7f6196b2-fba2-44ae-92b1-ed44518189e2,https://acc.autodesk.eu/docs/files/projects/7f6196b2-fba2-44ae-92b1-ed44518189e2
TR1820_N00000967,b.364e5a84-a0f9-4996-8ba7-87ac98d1bb43,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.osmwvUDLQguIQTmmRzwaaw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.364e5a84-a0f9-4996-8ba7-87ac98d1bb43,https://acc.autodesk.eu/docs/files/projects/364e5a84-a0f9-4996-8ba7-87ac98d1bb43
SG_Intern S500_T00000533_OT-IT,b.fc918e2b-bac1-44d6-a1b9-d56cb357ae1b,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.-dl1g9o4QSGl-C571lEMuA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.fc918e2b-bac1-44d6-a1b9-d56cb357ae1b,https://acc.autodesk.eu/docs/files/projects/fc918e2b-bac1-44d6-a1b9-d56cb357ae1b
TR1190_N00000555,b.1a83cc3f-09d7-49b0-af1d-e3abe610a237,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.xHsnEcERR7SGy87vwr7y8g,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.1a83cc3f-09d7-49b0-af1d-e3abe610a237,https://acc.autodesk.eu/docs/files/projects/1a83cc3f-09d7-49b0-af1d-e3abe610a237
TR1180_N00001039,b.eb25b09d-1fc9-4e64-8fbf-58e765ad6db6,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.dv1uBwPMRUGvqmUps4SiTA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.eb25b09d-1fc9-4e64-8fbf-58e765ad6db6,https://acc.autodesk.eu/docs/files/projects/eb25b09d-1fc9-4e64-8fbf-58e765ad6db6
S054_N00001060,b.120fecef-e42a-44a1-b981-42765aef2ad9,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.68bu5CU-T2K_dU_8Ui96vw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.120fecef-e42a-44a1-b981-42765aef2ad9,https://acc.autodesk.eu/docs/files/projects/120fecef-e42a-44a1-b981-42765aef2ad9
TR2010_N00000844,b.c0f0bb7c-164a-483e-a57f-3ad745abf4cb,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.HLApa8fET1GaxZxy9RnFbg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.c0f0bb7c-164a-483e-a57f-3ad745abf4cb,https://acc.autodesk.eu/docs/files/projects/c0f0bb7c-164a-483e-a57f-3ad745abf4cb
S086_N00001654,b.2854d390-9e2b-44bb-b524-b85efe56e162,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.n7RLWdF5Rpuw5VAV0ovxCw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.2854d390-9e2b-44bb-b524-b85efe56e162,https://acc.autodesk.eu/docs/files/projects/2854d390-9e2b-44bb-b524-b85efe56e162
S009_N00001641,b.f009211a-efb7-4169-8d3f-e00d42c60fc2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.ojW5boHrS7u57FWeLu1qOw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f009211a-efb7-4169-8d3f-e00d42c60fc2,https://acc.autodesk.eu/docs/files/projects/f009211a-efb7-4169-8d3f-e00d42c60fc2
S154_N00001653,b.25930ea6-c75f-433c-b913-fd1bb6b930bd,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.3KcEw5RKTie-IGygVQ9gaA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.25930ea6-c75f-433c-b913-fd1bb6b930bd,https://acc.autodesk.eu/docs/files/projects/25930ea6-c75f-433c-b913-fd1bb6b930bd
S002_N00000994,b.b67c8c06-b2ac-4448-b886-04a4fd496e4e,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.5dL5J6QvTlevtAH_SJPkqQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.b67c8c06-b2ac-4448-b886-04a4fd496e4e,https://acc.autodesk.eu/docs/files/projects/b67c8c06-b2ac-4448-b886-04a4fd496e4e
SG_Intern B432_BIM@Swissgrid_UW,b.9c4eb48c-86ed-479d-98d5-1587e5f2ab9f,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.KdMqdpSFRcmwUazkmhDftw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.9c4eb48c-86ed-479d-98d5-1587e5f2ab9f,https://acc.autodesk.eu/docs/files/projects/9c4eb48c-86ed-479d-98d5-1587e5f2ab9f
S064_N00001468,b.e64da3d2-cf4d-419b-8234-75300659ad0d,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.io2dk_v5SruqX8-mXOTs3w,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e64da3d2-cf4d-419b-8234-75300659ad0d,https://acc.autodesk.eu/docs/files/projects/e64da3d2-cf4d-419b-8234-75300659ad0d
S056_N00000805,b.3c761642-9f70-418b-b9ab-70f03bf83ca2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.uH8nnpWwTj6oSaoMFuL9pw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.3c761642-9f70-418b-b9ab-70f03bf83ca2,https://acc.autodesk.eu/docs/files/projects/3c761642-9f70-418b-b9ab-70f03bf83ca2
S082_N00000726,b.f59437cc-ec22-4bfe-a71d-1635f2040952,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.xTmg-H79S1yx5FEaFTGJMg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f59437cc-ec22-4bfe-a71d-1635f2040952,https://acc.autodesk.eu/docs/files/projects/f59437cc-ec22-4bfe-a71d-1635f2040952
Demo_Lidar,b.37c0c0b8-2b0b-4462-b9ae-cefa65b495ba,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.7KrZ04QiSTCjUeu37vn3HA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.37c0c0b8-2b0b-4462-b9ae-cefa65b495ba,https://acc.autodesk.eu/docs/files/projects/37c0c0b8-2b0b-4462-b9ae-cefa65b495ba
Mig_UW Niederwil,b.4e06ee11-f7f6-4f95-9c05-1685814d26d7,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.g6GsdjKkQnCzqy4W3xl8rg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.4e06ee11-f7f6-4f95-9c05-1685814d26d7,https://acc.autodesk.eu/docs/files/projects/4e06ee11-f7f6-4f95-9c05-1685814d26d7
TR1341_N00001482,b.8bc1ab50-18af-456e-8d11-212d49a2b72a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.am39gsqxSM2RLUqt63R5WA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8bc1ab50-18af-456e-8d11-212d49a2b72a,https://acc.autodesk.eu/docs/files/projects/8bc1ab50-18af-456e-8d11-212d49a2b72a
S006_N00001394,b.937b272b-b6ab-4105-96c5-7f546cc50c4c,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.34QeuUZ7RYKJ69YU-mnf9g,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.937b272b-b6ab-4105-96c5-7f546cc50c4c,https://acc.autodesk.eu/docs/files/projects/937b272b-b6ab-4105-96c5-7f546cc50c4c
S060_N00001047,b.3b488615-9a11-44d7-b649-eaad67db6646,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.jw7hjUdBT3GiJF3bRTP_Fg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.3b488615-9a11-44d7-b649-eaad67db6646,https://acc.autodesk.eu/docs/files/projects/3b488615-9a11-44d7-b649-eaad67db6646
S113_N00000853,b.b0786191-c77a-4fcb-a413-732a748769db,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.-SHbsbH2RrSWZhJwdG6ASQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.b0786191-c77a-4fcb-a413-732a748769db,https://acc.autodesk.eu/docs/files/projects/b0786191-c77a-4fcb-a413-732a748769db
S020_N00001052,b.399bc99e-cf42-426a-9eb0-00cad083186c,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.dJNmbzCLRXSDAibD6BsgSA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.399bc99e-cf42-426a-9eb0-00cad083186c,https://acc.autodesk.eu/docs/files/projects/399bc99e-cf42-426a-9eb0-00cad083186c
S097_N00000562,b.066c0650-3720-41a3-8ac3-94321dc14712,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.shLjGZpGQwWfGslrFSUfrw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.066c0650-3720-41a3-8ac3-94321dc14712,https://acc.autodesk.eu/docs/files/projects/066c0650-3720-41a3-8ac3-94321dc14712
S019_N00001019,b.8abad970-cebb-41d5-a95e-eac818faed27,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.yYM_42IiRGmR-SmkRoItDg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8abad970-cebb-41d5-a95e-eac818faed27,https://acc.autodesk.eu/docs/files/projects/8abad970-cebb-41d5-a95e-eac818faed27
S067_N00000842,b.3c9f9d5d-6477-4cb1-9d68-57a5da4df429,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.H85e2j8PR_Kxpkbzf9i8_Q,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.3c9f9d5d-6477-4cb1-9d68-57a5da4df429,https://acc.autodesk.eu/docs/files/projects/3c9f9d5d-6477-4cb1-9d68-57a5da4df429
TR1460_N00001681,b.b508bebb-8bb8-454b-ad3b-0ecb95d88eb5,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.vKvvfaX_Q1ijsx5P5aaW4w,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.b508bebb-8bb8-454b-ad3b-0ecb95d88eb5,https://acc.autodesk.eu/docs/files/projects/b508bebb-8bb8-454b-ad3b-0ecb95d88eb5
TR1460_N00001682,b.1ef44f91-5fb3-4da3-8ca9-dbba44139f7f,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.wqDAgXhPSjajE0fvDloxyA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.1ef44f91-5fb3-4da3-8ca9-dbba44139f7f,https://acc.autodesk.eu/docs/files/projects/1ef44f91-5fb3-4da3-8ca9-dbba44139f7f
TR1470_N00001683,b.6750001a-511e-4624-b009-e08d8c60fad3,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.5_qwzmRRTauLEIjFd9q1ZQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.6750001a-511e-4624-b009-e08d8c60fad3,https://acc.autodesk.eu/docs/files/projects/6750001a-511e-4624-b009-e08d8c60fad3
S023_N00001451,b.59379106-85f3-4768-a9f8-bceb18064527,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.NnmpUXexTIeEAamNRmM0Xg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.59379106-85f3-4768-a9f8-bceb18064527,https://acc.autodesk.eu/docs/files/projects/59379106-85f3-4768-a9f8-bceb18064527
S085_N00001040,b.1f722455-1e10-4ace-a6fd-a25e2120f81b,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.XuDXriKYQ3i32muGNvES6g,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.1f722455-1e10-4ace-a6fd-a25e2120f81b,https://acc.autodesk.eu/docs/files/projects/1f722455-1e10-4ace-a6fd-a25e2120f81b
TR1490_N00001689,b.e681dc76-e2f0-4b83-bc89-deb034e5924c,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.DdPOK06UT3m2zW15RocemA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e681dc76-e2f0-4b83-bc89-deb034e5924c,https://acc.autodesk.eu/docs/files/projects/e681dc76-e2f0-4b83-bc89-deb034e5924c
TR1820_N00001492,b.cab1c428-b7a5-4c0d-b554-bbfb7c7a2d7a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.Y8hQkw38ShuD8LmJo3nPDw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.cab1c428-b7a5-4c0d-b554-bbfb7c7a2d7a,https://acc.autodesk.eu/docs/files/projects/cab1c428-b7a5-4c0d-b554-bbfb7c7a2d7a
